source_path,source_filename,source_sha256,collection,canonical_filename,unit_type,top_level_unit,unit_identifier,document_title,topic_slug,destination_path,transformed_sha256,classification_evidence,status
13-10-02-explicit-template-argument-specification-cornell-notes.tex,13-10-02-explicit-template-argument-specification-cornell-notes.tex,5007b9512131f9dc92a54bd009eee4f3bfffba3034368d616074352920df0db4,cpp,13-10-02-explicit-template-argument-specification-cornell-notes.tex,Clause,13,13.10.02,Explicit Template Argument Specification,13-explicit-template-argument-specification,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-explicit-template-argument-specification/13-10-02-explicit-template-argument-specification-cornell-notes.tex,5ebf8e73c2af172a34e749fb055e9441051d657e511a1df5c5240b93f8a54c9d,collection remainder after ISO-specific template classification,source_removed
13-10-03-01-general-cornell-notes.tex,13-10-03-01-general-cornell-notes.tex,83b4be40c9d21ba538732a5675b17003138c89c585ddd2904a5fae2e532e5c50,cpp,13-10-03-01-general-cornell-notes.tex,Clause,13,13.10.03.01,General,13-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-general/13-10-03-01-general-cornell-notes.tex,126fdd7b3145914daf3d4e2bb03488bd2889b4b5da87495cb0fe864da59abb14,collection remainder after ISO-specific template classification,source_removed
13-10-03-02-deducing-template-arguments-from-a-function-call-cornell-notes.tex,13-10-03-02-deducing-template-arguments-from-a-function-call-cornell-notes.tex,449b0c21c59d8aea06fdce67b51794557e6cc67baea9c8325c8920f8a906126f,cpp,13-10-03-02-deducing-template-arguments-from-a-function-call-cornell-notes.tex,Clause,13,13.10.03.02,Deducing Template Arguments From A Function Call,13-deducing-template-arguments-from-a-function-call,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-deducing-template-arguments-from-a-function-call/13-10-03-02-deducing-template-arguments-from-a-function-call-cornell-notes.tex,9462ce24505ea8b949e67e0b2ed81d54f5effd327144b11458e31c87e9a67ea6,collection remainder after ISO-specific template classification,source_removed
13-10-03-04-deducing-conversion-function-template-arguments-cornell-notes.tex,13-10-03-04-deducing-conversion-function-template-arguments-cornell-notes.tex,b6c07c1882f2442e53b6f0201e401f189a9f3836720468536418a74c6234170c,cpp,13-10-03-04-deducing-conversion-function-template-arguments-cornell-notes.tex,Clause,13,13.10.03.04,Deducing Conversion Function Template Arguments,13-deducing-conversion-function-template-arguments,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-deducing-conversion-function-template-arguments/13-10-03-04-deducing-conversion-function-template-arguments-cornell-notes.tex,62c924ec1927f7a4389b51ba45c55e7561f65b7767246def5016a5318e20e5d7,collection remainder after ISO-specific template classification,source_removed
13-10-03-05-deducing-template-arguments-during-partial-ordering-cornell-notes.tex,13-10-03-05-deducing-template-arguments-during-partial-ordering-cornell-notes.tex,a1d20cf44cc33bfe19ff79ade649aa99c4dc017a5c0547f4b363964d422c3fcc,cpp,13-10-03-05-deducing-template-arguments-during-partial-ordering-cornell-notes.tex,Clause,13,13.10.03.05,Deducing Template Arguments During Partial Ordering,13-deducing-template-arguments-during-partial-ordering,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-deducing-template-arguments-during-partial-ordering/13-10-03-05-deducing-template-arguments-during-partial-ordering-cornell-notes.tex,15f1d918e5982ac79359775ffa3b43e97a984adec2a8a1c788e93d7f305f50fe,collection remainder after ISO-specific template classification,source_removed
13-10-03-06-deducing-template-arguments-from-a-type-cornell-notes.tex,13-10-03-06-deducing-template-arguments-from-a-type-cornell-notes.tex,45f45df7d41a12bed943987907aa8a16a2ea6aad8577c2adc9e0a5caee876b09,cpp,13-10-03-06-deducing-template-arguments-from-a-type-cornell-notes.tex,Clause,13,13.10.03.06,Deducing Template Arguments From A Type,13-deducing-template-arguments-from-a-type,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-deducing-template-arguments-from-a-type/13-10-03-06-deducing-template-arguments-from-a-type-cornell-notes.tex,61c5c2cf13d25d14c53b64e5db10b7829c1e436c375b57a416046df26a7ae494,collection remainder after ISO-specific template classification,source_removed
13-10-03-07-deducing-template-arguments-from-a-function-declaration-cornell-notes.tex,13-10-03-07-deducing-template-arguments-from-a-function-declaration-cornell-notes.tex,5d85b0833dcf046c318a2b1199cc13ca8d9863c9bc609487a7af6e379c57e86c,cpp,13-10-03-07-deducing-template-arguments-from-a-function-declaration-cornell-notes.tex,Clause,13,13.10.03.07,Deducing Template Arguments From A Function Declaration,13-deducing-template-arguments-from-a-function-declaration,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-deducing-template-arguments-from-a-function-declaration/13-10-03-07-deducing-template-arguments-from-a-function-declaration-cornell-notes.tex,a4f6cd7d5f2ce5affeae4ac498c1b4220755bfb723481fbab590ef03af08469a,collection remainder after ISO-specific template classification,source_removed
13-10-04-overload-resolution-cornell-notes.tex,13-10-04-overload-resolution-cornell-notes.tex,23434d5a673d7ac2e026783b40f264f854c4b14b6bbf80ac7aae6089ed8a4446,cpp,13-10-04-overload-resolution-cornell-notes.tex,Clause,13,13.10.04,Overload Resolution,13-overload-resolution,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/13-overload-resolution/13-10-04-overload-resolution-cornell-notes.tex,117615aff7585d69e68affd648712f1c7b4f0f70dc095a945ca8bd2aeb0eed00,collection remainder after ISO-specific template classification,source_removed
14-01-preamble-cornell-notes.tex,14-01-preamble-cornell-notes.tex,c32d50f9d9ffbeec2b8689b128f626289723dcae870fc90c80749baf16787733,cpp,14-01-preamble-cornell-notes.tex,Clause,14,14.01,Preamble,14-preamble,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-preamble/14-01-preamble-cornell-notes.tex,aba4f4a9be281295372ba16d881b8c08b53310ffb6a12c2000eb4838d2a2bd79,collection remainder after ISO-specific template classification,source_removed
14-02-throwing-an-exception-cornell-notes.tex,14-02-throwing-an-exception-cornell-notes.tex,e775611fbf6a926465ecf261d45936049171993d0614451eb933b05a19027e2f,cpp,14-02-throwing-an-exception-cornell-notes.tex,Clause,14,14.02,Throwing An Exception,14-throwing-an-exception,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-throwing-an-exception/14-02-throwing-an-exception-cornell-notes.tex,cfb395b2e6da115d7978682afba84700eb5033f17ba09ad510917a2d1c720a31,collection remainder after ISO-specific template classification,source_removed
14-03-constructors-and-destructors-cornell-notes.tex,14-03-constructors-and-destructors-cornell-notes.tex,318a9a1eb1ff828199e2248d16f5dfbcb7cf400773bea0aa4758209d9c07d61b,cpp,14-03-constructors-and-destructors-cornell-notes.tex,Clause,14,14.03,Constructors And Destructors,14-constructors-and-destructors,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-constructors-and-destructors/14-03-constructors-and-destructors-cornell-notes.tex,2bf882a7b8a34a2b38886924ba11b2cab8e7309551518c918d665874651e5e6f,collection remainder after ISO-specific template classification,source_removed
14-04-handling-an-exception-cornell-notes.tex,14-04-handling-an-exception-cornell-notes.tex,d7318bf435073e44c70536ef278d4dffe834c1d958cf853119b765782f91945c,cpp,14-04-handling-an-exception-cornell-notes.tex,Clause,14,14.04,Handling An Exception,14-handling-an-exception,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-handling-an-exception/14-04-handling-an-exception-cornell-notes.tex,359b54d3a8c4c770fca1c98266f84900959df432f7a7b1d2d1311dfacaad9211,collection remainder after ISO-specific template classification,source_removed
14-05-exception-specifications-cornell-notes.tex,14-05-exception-specifications-cornell-notes.tex,a8988b1d3a8703f79629b5c093a66b992aa30c27e1b867e3439bef838c282c31,cpp,14-05-exception-specifications-cornell-notes.tex,Clause,14,14.05,Exception Specifications,14-exception-specifications,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-exception-specifications/14-05-exception-specifications-cornell-notes.tex,cf4bceea2e03a6fce7a20bfda1ee2baf138a2ca6c4c1dd8b5d6c4019b0b8094f,collection remainder after ISO-specific template classification,source_removed
14-06-01-general-cornell-notes.tex,14-06-01-general-cornell-notes.tex,9b39ea44823a9793d7d0e635fd90d68640c250c60206855e11a201efe7d4ef47,cpp,14-06-01-general-cornell-notes.tex,Clause,14,14.06.01,General,14-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-general/14-06-01-general-cornell-notes.tex,c539564a4d4c0cb978629896ef2e8fffa43b8417006b5366a4cf41966f5197b5,collection remainder after ISO-specific template classification,source_removed
14-06-02-the-std-terminate-function-cornell-notes.tex,14-06-02-the-std-terminate-function-cornell-notes.tex,3e7ddc970e3f6bc4ce6e045d96378f32fa194ad06423b15140c759951df1d5b8,cpp,14-06-02-the-std-terminate-function-cornell-notes.tex,Clause,14,14.06.02,The Std Terminate Function,14-the-std-terminate-function,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-the-std-terminate-function/14-06-02-the-std-terminate-function-cornell-notes.tex,c5e98654b22e3c5aee7e7116a927e37e1106027863a6019e7cd307130ee5df6f,collection remainder after ISO-specific template classification,source_removed
14-06-03-the-std-uncaught-exceptions-function-cornell-notes.tex,14-06-03-the-std-uncaught-exceptions-function-cornell-notes.tex,897599d427e220c3d3bd167743e4d531467b2629600245e7d8e8506df3dfa9a6,cpp,14-06-03-the-std-uncaught-exceptions-function-cornell-notes.tex,Clause,14,14.06.03,The Std Uncaught Exceptions Function,14-the-std-uncaught-exceptions-function,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/14-the-std-uncaught-exceptions-function/14-06-03-the-std-uncaught-exceptions-function-cornell-notes.tex,ba02f3080ef1d1eb3da63adba85018564a4321a38aa7b1a3f2b3d2625eb8e472,collection remainder after ISO-specific template classification,source_removed
15-01-preamble-cornell-notes.tex,15-01-preamble-cornell-notes.tex,6e0f4b40e5c5c85aaf1918034d27df681e74d19672eff66e3a3cbc975d8a106b,cpp,15-01-preamble-cornell-notes.tex,Clause,15,15.01,Preamble,15-preamble,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-preamble/15-01-preamble-cornell-notes.tex,68db42a5c98e61a781b5d5a30d009b2e78fb065e89021710b33180328eea9138,collection remainder after ISO-specific template classification,source_removed
15-02-conditional-inclusion-cornell-notes.tex,15-02-conditional-inclusion-cornell-notes.tex,05ebe362fa2b1a78939fdccd79e0a7cae55177b9dcf7977750d870b872b1fee3,cpp,15-02-conditional-inclusion-cornell-notes.tex,Clause,15,15.02,Conditional Inclusion,15-conditional-inclusion,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-conditional-inclusion/15-02-conditional-inclusion-cornell-notes.tex,150ce2f00f5ee5183a290bac9c64269e3805c409cf2772342c08d646f4710540,collection remainder after ISO-specific template classification,source_removed
15-03-source-file-inclusion-cornell-notes.tex,15-03-source-file-inclusion-cornell-notes.tex,654c3b398ae1ca59e920e8d2e5e591161dd4a43ec19cb0386652901f8ce81e5c,cpp,15-03-source-file-inclusion-cornell-notes.tex,Clause,15,15.03,Source File Inclusion,15-source-file-inclusion,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-source-file-inclusion/15-03-source-file-inclusion-cornell-notes.tex,787b8bb981e825168211fdc1fc17f5772cd9bdad2d92c7fde44ec87e63964209,collection remainder after ISO-specific template classification,source_removed
15-04-module-directive-cornell-notes.tex,15-04-module-directive-cornell-notes.tex,a3ef961260d7dfdc867d32b04f138bb1416a8b3c6e412ba0c2d67c5dc066291a,cpp,15-04-module-directive-cornell-notes.tex,Clause,15,15.04,Module Directive,15-module-directive,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-module-directive/15-04-module-directive-cornell-notes.tex,2b02ea67951d0635488a0be1754ca43224a66fcdf0bb9983d606f25f0e569101,collection remainder after ISO-specific template classification,source_removed
15-05-header-unit-importation-cornell-notes.tex,15-05-header-unit-importation-cornell-notes.tex,80fe9155ccebfe7d3cdafacda859bf518acab7b01b767d51e99a83273748358f,cpp,15-05-header-unit-importation-cornell-notes.tex,Clause,15,15.05,Header Unit Importation,15-header-unit-importation,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-header-unit-importation/15-05-header-unit-importation-cornell-notes.tex,e8a77570160fe71f5845fb8e49b6533730880728bd63de181df8881e8d67ca2d,collection remainder after ISO-specific template classification,source_removed
15-06-01-general-cornell-notes.tex,15-06-01-general-cornell-notes.tex,c4bb7841577a415d6e0db9feb009c4f626ac0c74ea13452b98d7e63b00267840,cpp,15-06-01-general-cornell-notes.tex,Clause,15,15.06.01,General,15-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-general/15-06-01-general-cornell-notes.tex,f2766d992f4cc193f5ee84df802f6611d4c6498d689ee258549714d333955b8f,collection remainder after ISO-specific template classification,source_removed
15-06-02-argument-substitution-cornell-notes.tex,15-06-02-argument-substitution-cornell-notes.tex,1a9b7e63ff7674732fd9a6acf2ec679a482216d55e0d72d84b3b91b031fac234,cpp,15-06-02-argument-substitution-cornell-notes.tex,Clause,15,15.06.02,Argument Substitution,15-argument-substitution,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-argument-substitution/15-06-02-argument-substitution-cornell-notes.tex,a40e57629a1c748a93527b8f9620eb2adfe33c9404123b29f35f846b0a1ad4f1,collection remainder after ISO-specific template classification,source_removed
15-06-03-the-operator-cornell-notes.tex,15-06-03-the-operator-cornell-notes.tex,9384e198eade8c623d4240f69caf1c2dcd9dcc1297c100d58e65fa3fc07fc40d,cpp,15-06-03-the-operator-cornell-notes.tex,Clause,15,15.06.03,The Operator,15-the-operator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-the-operator/15-06-03-the-operator-cornell-notes.tex,53367de9ea03e29f68069083bea4c407913af12b8a08ecb8804cb621ad901391,collection remainder after ISO-specific template classification,source_removed
15-06-04-the-operator-cornell-notes.tex,15-06-04-the-operator-cornell-notes.tex,2f17447ae5eb2ce2e512b6e687beb13d44a83f072c42ca66c83f039bb53a322a,cpp,15-06-04-the-operator-cornell-notes.tex,Clause,15,15.06.04,The Operator,15-the-operator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-the-operator/15-06-04-the-operator-cornell-notes.tex,fa56b8302cda0570e1f43b05977a95e09878649b9ab52c908323cbd9720b4b94,collection remainder after ISO-specific template classification,source_removed
15-06-05-rescanning-and-further-replacement-cornell-notes.tex,15-06-05-rescanning-and-further-replacement-cornell-notes.tex,08e47ca9407f20d62732b3b26923f2d72a24bade17fbf6925d14492be7a12e46,cpp,15-06-05-rescanning-and-further-replacement-cornell-notes.tex,Clause,15,15.06.05,Rescanning And Further Replacement,15-rescanning-and-further-replacement,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-rescanning-and-further-replacement/15-06-05-rescanning-and-further-replacement-cornell-notes.tex,225b9065fe1512e9043b6bad80cba432d26c8c1ed04902c59e51ae06faeb33ed,collection remainder after ISO-specific template classification,source_removed
15-06-06-scope-of-macro-definitions-cornell-notes.tex,15-06-06-scope-of-macro-definitions-cornell-notes.tex,a2cf536524bb2c03915bf646123afd043574855ba6e132c9cbf6eca455884cce,cpp,15-06-06-scope-of-macro-definitions-cornell-notes.tex,Clause,15,15.06.06,Scope Of Macro Definitions,15-scope-of-macro-definitions,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-scope-of-macro-definitions/15-06-06-scope-of-macro-definitions-cornell-notes.tex,9004a10750b375581d324612918cdc62234b6da83218876215f9f264914ab598,collection remainder after ISO-specific template classification,source_removed
15-07-line-control-cornell-notes.tex,15-07-line-control-cornell-notes.tex,e879fe1ada45c97c34c8c97f761e3a303a06dfca8b3126b70466e44f471a492b,cpp,15-07-line-control-cornell-notes.tex,Clause,15,15.07,Line Control,15-line-control,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-line-control/15-07-line-control-cornell-notes.tex,c09f40aaa027f3a918c7e4358d9435b7887d9616b542106dc5153c8469b56bf3,collection remainder after ISO-specific template classification,source_removed
15-08-diagnostic-directives-cornell-notes.tex,15-08-diagnostic-directives-cornell-notes.tex,c988ed14b239388880dbefe0c96f4f7d94c47a88d34b5a548d28ea9799ca5f9a,cpp,15-08-diagnostic-directives-cornell-notes.tex,Clause,15,15.08,Diagnostic Directives,15-diagnostic-directives,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/15-diagnostic-directives/15-08-diagnostic-directives-cornell-notes.tex,bac0969e6437cc443178b5a085addbc74a002babfc6a2bead35dfa850eb94b57,collection remainder after ISO-specific template classification,source_removed
